UUID,RefSig R2,RefSig R4,RefSig R6a,RefSig R1,RefSig R7,RefSig R5,RefSig R6b,RefSig R8,RefSig R3,RefSig R9,RefSig R10,RefSig R11,RefSig R12,RefSig R13,RefSig R14,RefSig R15,RefSig R16,RefSig R17,RefSig R18,RefSig R19,RefSig R20
fc95d5ce-6899-62f1-e040-11ac0c486011,37.24503311,0.0,0.0,28.18543046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc962061-8ab0-42b3-e040-11ac0c4810cc,13.0,13.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc96e36c-67f1-4c02-e040-11ac0d48393d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc975588-6e70-b496-e040-11ac0c484689,13.31707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc97c1c5-9f4a-be90-e040-11ac0c480992,0.0,0.0,0.0,0.0,26.83870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc990cee-3a1e-9d45-e040-11ac0c484ab3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc99832e-a4ae-8259-e040-11ac0c48131c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc9650a1-9aef-ab3b-e040-11ac0c4829a7,40.41148325,11.827751199999998,0.0,17.74162679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc968a86-32e3-ee88-e040-11ac0d487adb,11.21568627,0.0,0.0,16.31372549,17.33333333,0.0,0.0,7.1372549020000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc969f27-bdc6-cd03-e040-11ac0c48577e,0.0,0.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
